tconst,domestic,international,worldwide
tt5684466,2313043.0,,2313043.0
tt5684550,,5023106.0,5023106.0
tt5685652,5004.0,,5004.0
tt5686062,703438.0,52539.0,755977.0
tt5686112,,8833.0,8833.0
tt5686120,,54481.0,54481.0
tt5686622,,136452.0,136452.0
tt5686868,,112783.0,112783.0
tt5687040,102510.0,2973052.0,3075562.0
tt5687236,,368653.0,368653.0
tt5687270,,177100.0,177100.0
tt5687334,82264.0,1249940.0,1332204.0
tt5687414,,22662.0,22662.0
tt5687814,41888.0,,41888.0
tt5688068,,21712.0,21712.0
tt5688868,21497.0,51886.0,73383.0
tt5688888,,36476.0,36476.0
tt5688932,17493096.0,677611.0,18170707.0
tt5689068,,197616.0,197616.0
tt5689590,,81613.0,81613.0
tt5689846,,292.0,292.0
tt5690142,,20642399.0,20642399.0
tt5690244,9710.0,4621.0,14331.0
tt5690360,30569484.0,21169065.0,51738549.0
tt5690810,50722.0,191393.0,242115.0
tt5691024,17857020.0,21299834.0,39156854.0
tt5691670,46083.0,2007386.0,2053469.0
tt5692390,4764.0,411414.0,416178.0
tt5692622,,63147576.0,63147576.0
tt5693136,,860750.0,860750.0
tt5693190,,37439.0,37439.0
tt5693562,,9176187.0,9176187.0
tt5694916,,5256007.0,5256007.0
tt5695668,,39195.0,39195.0
tt5695672,,26824.0,26824.0
tt5695764,,60737.0,60737.0
tt5696326,89988.0,,89988.0
tt5697572,27166770.0,46668668.0,73835438.0
tt5697870,,2297750.0,2297750.0
tt5698320,,79451.0,79451.0
tt5698496,21787.0,99233.0,121020.0
tt5698568,2848.0,1992197.0,1995045.0
tt5698748,,77400.0,77400.0
tt5698920,,10010.0,10010.0
tt5698986,,10585.0,10585.0
tt5698990,,318.0,318.0
tt5699060,,112749.0,112749.0
tt5699154,,32764243.0,32764243.0
tt5699928,,82258.0,82258.0
tt5700176,7714.0,231468.0,239182.0
tt5700182,15849.0,,15849.0
tt5700224,,593418.0,593418.0
tt5700402,1190.0,,1190.0
tt5700626,,330636.0,330636.0
tt5700648,,1419313.0,1419313.0
tt5700672,2129768.0,90634431.0,92764199.0
tt5701172,,261306.0,261306.0
tt5702446,2846257.0,1976.0,2848233.0
tt5702884,,306636.0,306636.0
tt5704606,,19405.0,19405.0
tt5705058,127986.0,1816406.0,1944392.0
tt5705306,,6707.0,6707.0
tt5706370,36723.0,,36723.0
tt5706568,98468.0,,98468.0
tt5707048,,139559.0,139559.0
tt5707720,,21033.0,21033.0
tt5708028,3815.0,409.0,4224.0
tt5708172,,2127303.0,2127303.0
tt5709188,6501381.0,1966316.0,8467697.0
tt5709620,,360202.0,360202.0
tt5709852,16172.0,,16172.0
tt5710688,73585.0,,73585.0
tt5711148,1026124.0,3021793.0,4047917.0
tt5711672,217812.0,,217812.0
tt5712058,828278.0,6247.0,834525.0
tt5712152,,266010.0,266010.0
tt5713232,,24822.0,24822.0
tt5714320,,261485.0,261485.0
tt5714470,184477.0,1411115.0,1595592.0
tt5714802,,4838.0,4838.0
tt5715066,,126068.0,126068.0
tt5715410,289308.0,46756973.0,47046281.0
tt5715828,9277.0,15277.0,24554.0
tt5715874,2291901.0,4735435.0,7027336.0
tt5716438,,173164.0,173164.0
tt5716464,490131.0,4536023.0,5026154.0
tt5717110,,650387.0,650387.0
tt5717194,,49104.0,49104.0
tt5717484,,55736.0,55736.0
tt5718046,1743.0,4148.0,5891.0
tt5718290,38100.0,,38100.0
tt5718456,,1783.0,1783.0
tt5719076,,23751.0,23751.0
tt5719222,,2705801.0,2705801.0
tt5719232,23116.0,,23116.0
tt5719700,27020284.0,10250437.0,37270721.0
tt5719748,32138862.0,44280893.0,76419755.0
tt5720490,,151992.0,151992.0
tt5720558,,670209.0,670209.0
tt5721088,6069605.0,1564417.0,7634022.0
tt5721654,,204185.0,204185.0
tt5722234,,1452039.0,1452039.0
tt5722516,33953.0,,33953.0
tt5722530,,42918.0,42918.0
tt5723028,,58154.0,58154.0
tt5723056,,446284.0,446284.0
tt5723272,321011.0,4783980.0,5104991.0
tt5723282,,846294.0,846294.0
tt5723774,,69057.0,69057.0
tt5724948,,28092.0,28092.0
tt5724978,,2499.0,2499.0
tt5725070,,65559.0,65559.0
tt5726086,67745330.0,100140258.0,167885588.0
tt5726616,18095701.0,23792959.0,41888660.0
tt5727208,50023780.0,,50023780.0
tt5727282,231346.0,3198819.0,3430165.0
tt5728684,,25147.0,25147.0
tt5729246,97477.0,14680505.0,14777982.0
tt5729348,91335.0,18924011.0,19015346.0
tt5729608,,69305.0,69305.0
tt5729818,,869179.0,869179.0
tt5730150,,3805904.0,3805904.0
tt5730336,,89372.0,89372.0
tt5730776,,1006.0,1006.0
tt5730882,26080.0,,26080.0
tt5731132,48198.0,1128018.0,1176216.0
tt5732530,,244806.0,244806.0
tt5734576,14837422.0,28179106.0,43016528.0
tt5735188,,431671.0,431671.0
tt5735280,,3599.0,3599.0
tt5735464,597251.0,51039164.0,51636415.0
tt5735554,,232616.0,232616.0
tt5735560,,22755.0,22755.0
tt5736290,,110294.0,110294.0
tt5736696,,34598750.0,34598750.0
tt5737162,,468002.0,468002.0
tt5737536,,163313.0,163313.0
tt5737862,940854.0,,940854.0
tt5739468,,5033.0,5033.0
tt5739586,,1969052.0,1969052.0
tt5740866,3026351.0,1578772.0,4605123.0
tt5741038,9518.0,,9518.0
tt5741902,,2352311.0,2352311.0
tt5742374,2528078.0,6832436.0,9360514.0
tt5742484,,14646.0,14646.0
tt5742874,249588.0,109340.0,358928.0
tt5742932,,42832.0,42832.0
tt5743858,,9817.0,9817.0
tt5743932,,8902.0,8902.0
tt5744102,,615386.0,615386.0
tt5745450,,2487220.0,2487220.0
tt5746054,,3440104.0,3440104.0
tt5746140,,15946.0,15946.0
tt5746178,,882204.0,882204.0
tt5747466,,22421.0,22421.0
tt5748392,,2595495.0,2595495.0
tt5748662,,1980.0,1980.0
tt5749396,,93685.0,93685.0
tt5749596,94153.0,37862.0,132015.0
tt5749956,,1151240.0,1151240.0
tt5749978,,4782.0,4782.0
tt5752360,21786.0,,21786.0
tt5752606,44381.0,1022664.0,1067045.0
tt5753212,,806813.0,806813.0
tt5753552,,2839240.0,2839240.0
tt5755280,58177.0,,58177.0
tt5755606,25531.0,,25531.0
tt5755634,,21096.0,21096.0
tt5755796,,196506.0,196506.0
tt5755912,,238540.0,238540.0
tt5756052,,52982.0,52982.0
tt5756058,,91832.0,91832.0
tt5756126,,134067.0,134067.0
tt5756188,,55848.0,55848.0
tt5756242,,7514.0,7514.0
tt5756530,,158481.0,158481.0
tt5757874,,124732.0,124732.0
tt5758404,1146292.0,6547.0,1152839.0
tt5758778,68420120.0,236448841.0,304868961.0
tt5759434,,4447734.0,4447734.0
tt5760484,,1915.0,1915.0
tt5761968,,5152.0,5152.0
tt5761986,,18004.0,18004.0
tt5762180,,499.0,499.0
tt5762836,,54941.0,54941.0
tt5763166,,204422.0,204422.0
tt5763398,,882680.0,882680.0
tt5764024,355922.0,5089359.0,5445281.0
tt5764096,,41635636.0,41635636.0
tt5764816,2367.0,60349.0,62716.0
tt5765144,16182.0,5167.0,21349.0
tt5765192,,2413189.0,2413189.0
tt5766118,,1981458.0,1981458.0
tt5766952,,1611.0,1611.0
tt5767182,,60171.0,60171.0
tt5768474,,1755561.0,1755561.0
tt5768558,,1082496.0,1082496.0
tt5768992,,39237.0,39237.0
tt5769054,,236.0,236.0
tt5769080,,3884.0,3884.0
tt5769238,,8462.0,8462.0
tt5769414,,17952505.0,17952505.0
tt5769516,,27411872.0,27411872.0
tt5769560,,322075.0,322075.0
tt5769586,,140088.0,140088.0
tt5770430,,14005298.0,14005298.0
tt5770620,2194521.0,21562.0,2216083.0
tt5770864,5472.0,,5472.0
tt5771640,,634861.0,634861.0
tt5771710,44261.0,2369411.0,2413672.0
tt5772506,,838.0,838.0
tt5773298,,10671.0,10671.0
tt5773986,199767.0,27295.0,227062.0
tt5774012,,122073.0,122073.0
tt5774060,17291078.0,23591850.0,40882928.0
tt5774450,,42027.0,42027.0
tt5774604,,998059.0,998059.0
tt5774904,,7253.0,7253.0
tt5774920,,3893.0,3893.0
tt5775012,,295684.0,295684.0
tt5775038,,279308.0,279308.0
tt5775132,,178210.0,178210.0
tt5775220,,56272.0,56272.0
tt5775302,,695554.0,695554.0
tt5776208,,256320.0,256320.0
tt5776858,21198205.0,26558385.0,47756590.0
tt5777418,,1619054.0,1619054.0
tt5777584,,15412.0,15412.0
tt5777628,,904440.0,904440.0
tt5777688,,1275.0,1275.0
tt5777808,,51950.0,51950.0
tt5777910,,15738.0,15738.0
tt5777992,11271.0,,11271.0
tt5778060,,37972.0,37972.0
tt5778092,,11185497.0,11185497.0
tt5778384,,184935.0,184935.0
tt5779372,1201434.0,1050361.0,2251795.0
tt5779540,,9759.0,9759.0
tt5779650,,396386.0,396386.0
tt5781226,,7869.0,7869.0
tt5781266,,1500723.0,1500723.0
tt5783112,,4221961.0,4221961.0
tt5783124,,26858.0,26858.0
tt5783250,,371094.0,371094.0
tt5784434,,2127425.0,2127425.0
tt5784568,,248337.0,248337.0
tt5784734,,3321.0,3321.0
tt5784852,,369233.0,369233.0
tt5785016,,231145.0,231145.0
tt5785056,,3253522.0,3253522.0
tt5785116,,4060734.0,4060734.0
tt5785158,,7876.0,7876.0
tt5785170,1830715.0,34148161.0,35978876.0
tt5786012,,7458.0,7458.0
tt5786508,,2300185.0,2300185.0
tt5786588,,84893.0,84893.0
tt5786632,,12388.0,12388.0
tt5787384,180099.0,11579.0,191678.0
tt5788136,,31634.0,31634.0
tt5788218,,22086.0,22086.0
tt5788462,,29950.0,29950.0
tt5788528,17099.0,,17099.0
tt5788598,,3391.0,3391.0
tt5789544,,6629.0,6629.0
tt5789664,,239812.0,239812.0
tt5789976,7518.0,11345997.0,11353515.0
tt5790492,,10873271.0,10873271.0
tt5790644,,13964.0,13964.0
tt5791098,506145.0,1042748.0,4577054.0
tt5791536,,783042.0,783042.0
tt5791932,45536.0,,45536.0
tt5791966,,1412.0,1412.0
tt5792490,43169.0,29953.0,73122.0
tt5792656,,111218.0,111218.0
tt5792714,,1964.0,1964.0
tt5794390,,5929.0,5929.0
tt5795086,200340.0,,200340.0
tt5795282,64988.0,60360.0,125348.0
tt5795752,,5258.0,5258.0
tt5796176,12107.0,,12107.0
tt5796516,,1450028.0,1450028.0
tt5796882,,49756.0,49756.0
tt5797094,,4098.0,4098.0
tt5797164,,8864.0,8864.0
tt5797184,,2431995.0,2431995.0
tt5797756,,3064.0,3064.0
tt5797820,,242117.0,242117.0
tt5799362,,222952.0,222952.0
tt5799756,,633959.0,633959.0
tt5799928,56550.0,7752981.0,7809531.0
tt5801026,,1369687.0,1369687.0
tt5801242,,503932.0,503932.0
tt5802168,51743.0,,51743.0
tt5802404,9129.0,,9129.0
tt5802858,,2902.0,2902.0
tt5802944,,447125.0,447125.0
tt5803150,,43088.0,43088.0
tt5803438,,220.0,220.0
tt5803528,,1379738.0,1379738.0
tt5803868,,280468.0,280468.0
tt5804038,7123919.0,1221379.0,8345298.0
tt5804126,,11972853.0,11972853.0
tt5804314,7233471.0,7831.0,7241302.0
tt5804946,,322016.0,322016.0
tt5804948,,9561854.0,9561854.0
tt5805026,,2750684.0,2750684.0
tt5805470,,45746967.0,45746967.0
tt5805752,532669.0,148963.0,681632.0
tt5805768,,28657.0,28657.0
tt5806792,,2029441.0,2029441.0
tt5807536,,824548.0,824548.0
tt5808778,,89208.0,89208.0
tt5808796,,21087.0,21087.0
tt5809980,,1211.0,1211.0
tt5810776,,8624967.0,8624967.0
tt5811926,,7897263.0,7897263.0
tt5813366,,48825526.0,48825526.0
tt5813916,,11378898.0,11378898.0
tt5813948,,1514777.0,1514777.0
tt5814060,117450119.0,248101575.0,365551694.0
tt5814534,66757013.0,104859751.0,171616764.0
tt5814592,749827.0,4848123.0,5597950.0
tt5814958,,7825.0,7825.0
tt5815016,,571947.0,571947.0
tt5815492,1006193.0,234470.0,1240663.0
tt5815858,,50.0,50.0
tt5815940,897876.0,26008.0,923884.0
tt5815944,,5060120.0,5060120.0
tt5816374,248370.0,,248370.0
tt5816682,22245070.0,44313395.0,66558465.0
tt5816712,2684.0,,2684.0
tt5816956,,1539775.0,1539775.0
tt5817548,,5000984.0,5000984.0
tt5818322,,2249.0,2249.0
tt5818404,,57004.0,57004.0
tt5818818,76277.0,118804.0,195081.0
tt5819500,,1028343.0,1028343.0
tt5819908,,5287595.0,5287595.0
tt5819912,,156431.0,156431.0
tt5820148,,13627.0,13627.0
tt5820812,,50507.0,50507.0
tt5820816,,1035.0,1035.0
tt5821150,,37955.0,37955.0
tt5821220,,586.0,586.0
tt5821256,60056.0,4833.0,64889.0
tt5821258,,238902.0,238902.0
tt5821424,,2483.0,2483.0
tt5821968,,232183.0,232183.0
tt5822132,,69416.0,69416.0
tt5822140,,2102178.0,2102178.0
tt5822148,,654019.0,654019.0
tt5822160,,738676.0,738676.0
tt5822414,,60526.0,60526.0
tt5822564,12180032.0,3800000.0,15980032.0
tt5822838,,856607.0,856607.0
tt5822856,,102400.0,102400.0
tt5824410,,15903.0,15903.0
tt5824926,,26964.0,26964.0
tt5825052,,1295900.0,1295900.0
tt5825150,,2173040.0,2173040.0
tt5825380,1404061.0,14485063.0,15889124.0
tt5827020,,441.0,441.0
tt5827212,93409.0,,93409.0
tt5827360,,116645.0,116645.0
tt5827496,,959073.0,959073.0
tt5827590,,22435156.0,22435156.0
tt5827896,,2730199.0,2730199.0
tt5827916,1730597.0,2876967.0,4607564.0
tt5829040,,332886.0,332886.0
tt5830200,,1823711.0,1823711.0
tt5830248,,49241.0,49241.0
tt5830556,,97400.0,97400.0
tt5833186,6294.0,6650.0,12944.0
tt5833730,,9798848.0,9798848.0
tt5834262,6708147.0,6605434.0,13313581.0
tt5834660,,1586858.0,1586858.0
tt5834760,,1119537.0,1119537.0
tt5834854,,709528.0,709528.0
tt5834958,,1055.0,1055.0
tt5835100,555533.0,,555533.0
tt5836246,,2281031.0,2281031.0
tt5836316,14410.0,,14410.0
tt5836334,,29125.0,29125.0
tt5836706,12350.0,126494.0,138844.0
tt5836866,5853.0,14701.0,20554.0
tt5837242,12954.0,99117.0,112071.0
tt5839938,,6330984.0,6330984.0
tt5840448,35195.0,,35195.0
tt5840988,,13716450.0,13716450.0
tt5841300,,89043.0,89043.0
tt5841312,,6896.0,6896.0
tt5842616,,13361217.0,13361217.0
tt5842624,,25040561.0,25040561.0
tt5842890,,89019.0,89019.0
tt5843056,,5350348.0,5350348.0
tt5843574,4489.0,,4489.0
tt5843670,,34752.0,34752.0
tt5843780,9893.0,51896.0,61789.0
tt5843838,,72585.0,72585.0
tt5843850,274635.0,635634.0,910269.0
tt5843990,3974.0,399.0,4373.0
tt5844196,48698.0,347.0,49045.0
tt5844286,,2650.0,2650.0
tt5844488,,29806210.0,29806210.0
tt5845262,,246997.0,246997.0
tt5845758,,204798.0,204798.0
tt5846644,,10067151.0,10067151.0
tt5846676,,280831.0,280831.0
tt5847286,,58815633.0,58815633.0
tt5847576,,671.0,671.0
tt5847584,,9173.0,9173.0
tt5848272,201091711.0,328232251.0,529323962.0
tt5848640,,1230407.0,1230407.0
tt5849814,,62742.0,62742.0
tt5850588,,1521.0,1521.0
tt5851450,,476534.0,476534.0
tt5851492,,15496.0,15496.0
tt5851680,,101247.0,101247.0
tt5851692,,43071.0,43071.0
tt5851786,,10800715.0,10800715.0
tt5851904,35787.0,9363280.0,9399067.0
tt5852052,,29908.0,29908.0
tt5852314,5208.0,,5208.0
tt5852632,,2323262.0,2323262.0
tt5855402,,2831.0,2831.0
tt5855440,,5549592.0,5549592.0
tt5855772,164906.0,918393.0,1083299.0
tt5856116,,3918114.0,3918114.0
tt5857836,,58794.0,58794.0
tt5858968,,5731.0,5731.0
tt5859238,955925.0,1772521.0,2728446.0
tt5859882,42741.0,750698.0,793439.0
tt5860084,,28015.0,28015.0
tt5860542,,496250.0,496250.0
tt5860564,,4963.0,4963.0
tt5862036,,10562.0,10562.0
tt5862166,,323754.0,323754.0
tt5862296,,25461.0,25461.0
tt5862312,,6123089.0,6123089.0
tt5862902,36012.0,1515151.0,1551163.0
tt5863566,,1083688.0,1083688.0
tt5865834,,4195.0,4195.0
tt5866708,,11694.0,11694.0
tt5866930,216556.0,36581591.0,36798147.0
tt5867314,2992948.0,1234738.0,4227686.0
tt5867468,,708782.0,708782.0
tt5867796,,125220.0,125220.0
tt5868162,,607723.0,607723.0
tt5868884,,124586.0,124586.0
tt5869224,,5360.0,5360.0
tt5869350,,42795.0,42795.0
tt5869404,,310286.0,310286.0
tt5869550,,16990.0,16990.0
tt5870084,,3410.0,3410.0
tt5870322,,292180.0,292180.0
tt5871080,,2003824.0,2003824.0
tt5871184,,477689.0,477689.0
tt5872472,,656528.0,656528.0
tt5873892,,2368.0,2368.0
tt5875622,,2330000.0,2330000.0
tt5876318,,1510128.0,1510128.0
tt5876352,,427051.0,427051.0
tt5876604,,4936960.0,4936960.0
tt5878590,,431475.0,431475.0
tt5878952,,482099.0,482099.0
tt5880296,43152.0,1004.0,44156.0
tt5881528,305136.0,18099.0,323235.0
tt5881892,6542.0,,6542.0
tt5882398,,19608000.0,19608000.0
tt5882704,30142.0,7830305.0,7860447.0
tt5882970,930058.0,3720398.0,4650456.0
tt5882982,,21001633.0,21001633.0
tt5883008,,268.0,268.0
tt5883020,,9097805.0,9097805.0
tt5883570,113956.0,,113956.0
tt5883632,,8404.0,8404.0
tt5884004,732793.0,,732793.0
tt5884052,144105346.0,288900000.0,433005346.0
tt5884142,,173872.0,173872.0
tt5884230,2133158.0,1683369.0,3816527.0
tt5884234,,347295.0,347295.0
tt5884784,,19513.0,19513.0
tt5884834,,61580.0,61580.0
tt5886046,57005601.0,98706476.0,155712077.0
tt5886216,,29541.0,29541.0
tt5886440,1377.0,12293554.0,12294931.0
tt5887636,,8222.0,8222.0
tt5887658,,2752.0,2752.0
tt5888002,8812.0,,8812.0
tt5888614,,19144.0,19144.0
tt5889204,,19727392.0,19727392.0
tt5889338,,736019.0,736019.0
tt5890000,,6882845.0,6882845.0
tt5890460,,79668.0,79668.0
tt5891122,24358.0,16223.0,40581.0
tt5891348,,148071.0,148071.0
tt5891642,,79296.0,79296.0
tt5892354,,20010.0,20010.0
tt5892486,,37615.0,37615.0
tt5893264,,3990585.0,3990585.0
tt5893480,,310297.0,310297.0
tt5893538,,73579.0,73579.0
tt5894778,,478003.0,478003.0
tt5894846,,25173.0,25173.0
tt5894876,,9065888.0,9065888.0
tt5895028,,566.0,566.0
tt5895782,,28874.0,28874.0
tt5896674,,8516.0,8516.0
tt5896934,,214085.0,214085.0
tt5896962,,88228755.0,88228755.0
tt5897108,,22346.0,22346.0
tt5897288,,3457091.0,3457091.0
tt5897292,,2986118.0,2986118.0
tt5897636,185903.0,1797246.0,1983149.0
tt5900208,,34595.0,34595.0
tt5900988,45542.0,22201.0,67743.0
tt5901212,,2244.0,2244.0
tt5902484,,262212.0,262212.0
tt5902670,,814.0,814.0
tt5902786,,4755.0,4755.0
tt5903210,,33314.0,33314.0
tt5903232,,13859.0,13859.0
tt5903708,,142270.0,142270.0
tt5903926,,11622.0,11622.0
tt5904956,,522976.0,522976.0
tt5905336,,37479.0,37479.0
tt5906216,,4428450.0,4428450.0
tt5906392,,803887.0,803887.0
tt5907748,2138.0,4581.0,6719.0
tt5907916,,150229.0,150229.0
tt5908566,,80847.0,80847.0
tt5909128,,1465048.0,1465048.0
tt5909218,,808751.0,808751.0
tt5910280,568876.0,51875419.0,52444295.0
tt5910344,35821.0,,35821.0
tt5910350,,9201129.0,9201129.0
tt5910902,,6294.0,6294.0
tt5912052,,13804754.0,13804754.0
tt5912150,,3229789.0,3229789.0
tt5912454,21626.0,,21626.0
tt5912470,,61153455.0,61153455.0
tt5912730,,3483.0,3483.0
tt5913184,,722623.0,722623.0
tt5914350,,19132.0,19132.0
tt5914618,,1151187.0,1151187.0
tt5914630,,52325.0,52325.0
tt5914996,,6356284.0,6356284.0
tt5915304,,64070.0,64070.0
tt5916712,,369.0,369.0
tt5917052,,15526.0,15526.0
tt5917526,,3144.0,3144.0
tt5918028,175702.0,18125141.0,18300843.0
tt5918090,436798.0,70389409.0,70826207.0
tt5918982,752885.0,157924.0,910809.0
tt5919756,25084.0,,25084.0
tt5920348,,109818.0,109818.0
tt5920384,,369062.0,369062.0
tt5921198,,1942.0,1942.0
tt5922578,,6988027.0,6988027.0
tt5922976,,220.0,220.0
tt5923026,17788.0,8543.0,26331.0
tt5923040,,9921150.0,9921150.0
tt5923102,,3915932.0,3915932.0
tt5923806,,350367.0,350367.0
tt5923962,,2359127.0,2359127.0
tt5925772,,308850.0,308850.0
tt5926392,,153598.0,153598.0
tt5926778,6055.0,,6055.0
tt5926848,,2529.0,2529.0
tt5927352,,3429587.0,3429587.0
tt5927420,,129683.0,129683.0
tt5927954,,948.0,948.0
tt5929226,,156302.0,156302.0
tt5929472,,1705.0,1705.0
tt5929594,,60567.0,60567.0
tt5929654,,403958.0,403958.0
tt5929750,7115854.0,309537.0,7425391.0
tt5929754,1050616.0,2270751.0,3321367.0
tt5929776,,988.0,988.0
tt5929796,,262619.0,262619.0
tt5929890,,432288.0,432288.0
tt5930232,,130554.0,130554.0
tt5931144,,219765.0,219765.0
tt5931204,,243344.0,243344.0
tt5931802,,59989.0,59989.0
tt5932330,7072.0,,7072.0
tt5932728,,4957273.0,4957273.0
tt5932800,,648008.0,648008.0
tt5933560,12847.0,,12847.0
tt5933840,,79623.0,79623.0
tt5933966,,46850.0,46850.0
tt5934126,,163629.0,163629.0
tt5934402,,46072.0,46072.0
tt5934564,,5837878.0,5837878.0
tt5934922,,4434937.0,4434937.0
tt5935704,11846060.0,48662720.0,60508780.0
tt5936462,,8772485.0,8772485.0
tt5936484,,2160.0,2160.0
tt5936492,,37802.0,37802.0
tt5936692,,2284311.0,2284311.0
tt5936866,,9212.0,9212.0
tt5937296,18415.0,69313.0,87728.0
tt5937770,,235208.0,235208.0
tt5938084,178471.0,45249.0,223720.0
tt5938234,6253.0,,6253.0
tt5938950,289573.0,792883.0,1082456.0
tt5940638,,3250422.0,3250422.0
tt5941692,15006824.0,376756.0,15383580.0
tt5942864,70794.0,47394.0,118188.0
tt5943306,,28940.0,28940.0
tt5943606,,30111.0,30111.0
tt5946128,2376479.0,10091709.0,12468188.0
tt5947364,,69875.0,69875.0
tt5947416,29259.0,4105996.0,4135255.0
tt5950596,,26011.0,26011.0
tt5950646,,10097791.0,10097791.0
tt5951188,,5849400.0,5849400.0
tt5951704,,11462.0,11462.0
tt5952138,,80094.0,80094.0
tt5952238,,614334.0,614334.0
tt5952266,,105.0,105.0
tt5952332,,397.0,397.0
tt5952382,113278.0,,113278.0
tt5952468,125227.0,,125227.0
tt5952516,,149.0,149.0
tt5952526,41072.0,,41072.0
tt5952594,5043620.0,1362196.0,6405816.0
tt5953594,,1132.0,1132.0
tt5953674,,574527.0,574527.0
tt5953804,,639052.0,639052.0
tt5954088,,3019714.0,3019714.0
tt5954284,,19356047.0,19356047.0
tt5954304,,1731355.0,1731355.0
tt5954462,,530949.0,530949.0
tt5954556,,11692.0,11692.0
tt5956006,,25959989.0,25959989.0
tt5956100,5560921.0,81759079.0,87320000.0
tt5956284,,122295.0,122295.0
tt5956290,,4864.0,4864.0
tt5957104,2621.0,,2621.0
tt5957120,,160926.0,160926.0
tt5957630,,2270.0,2270.0
tt5957776,,7148.0,7148.0
tt5958304,,1693.0,1693.0
tt5959700,,8414.0,8414.0
tt5959952,16405.0,,16405.0
tt5959980,,472865.0,472865.0
tt5960374,727119.0,712420.0,1439539.0
tt5960464,,550899.0,550899.0
tt5961314,78900.0,9820117.0,9899017.0
tt5961906,,319.0,319.0
tt5962096,,55256.0,55256.0
tt5962210,3024308.0,122523.0,3146831.0
tt5963314,18829.0,,18829.0
tt5964278,,6466643.0,6466643.0
tt5966600,,1090283.0,1090283.0
tt5966602,,614316.0,614316.0
tt5966750,,2328997.0,2328997.0
tt5966990,218563.0,,218563.0
tt5968394,5958315.0,2850296.0,8808611.0
tt5968964,,2128497.0,2128497.0
tt5969404,,17333.0,17333.0
tt5969696,1104957.0,45078426.0,46183383.0
tt5969846,,4855506.0,4855506.0
tt5970230,,383.0,383.0
tt5970844,1449848.0,38120196.0,39570044.0
tt5971724,207825.0,1927.0,209752.0
tt5972292,,143972.0,143972.0
tt5972780,,1746269.0,1746269.0
tt5973032,,294.0,294.0
tt5973364,29258.0,,29258.0
tt5973508,34034.0,7001778.0,7035812.0
tt5973626,,56711.0,56711.0
tt5974030,18169.0,46479.0,64648.0
tt5974052,,3020675.0,3020675.0
tt5974374,,42913.0,42913.0
tt5974388,107977.0,1571975.0,1679952.0
tt5974460,1200885.0,71632.0,1272517.0
tt5974624,3669.0,487625.0,491294.0
tt5975068,,20582.0,20582.0
tt5975242,,52217.0,52217.0
tt5975354,,1426900.0,1426900.0
tt5976178,954.0,2696568.0,2697522.0
tt5977276,1618497.0,7597094.0,9215591.0
tt5978478,,43214.0,43214.0
tt5978724,,18766.0,18766.0
tt5979312,,173756.0,173756.0
tt5979872,,3729856.0,3729856.0
tt5979874,,3285291.0,3285291.0
tt5980232,327959.0,26672.0,354631.0
tt5980638,2041.0,,2041.0
tt5980746,,3433585.0,3433585.0
tt5980798,12433.0,253062.0,265495.0
tt5981304,,68709.0,68709.0
tt5981944,,1576821.0,1576821.0
tt5982852,1654254.0,22559932.0,24214186.0
tt5984744,,69024.0,69024.0
tt5985052,,10659805.0,10659805.0
tt5985252,,3702.0,3702.0
tt5985288,,4009596.0,4009596.0
tt5985820,,1096103.0,1096103.0
tt5986010,,986.0,986.0
tt5986034,,12024.0,12024.0
tt5986738,,8905.0,8905.0
tt5987402,,59884997.0,59884997.0
tt5988370,,538551.0,538551.0
tt5988680,,16925.0,16925.0
tt5988898,,21121.0,21121.0
tt5989218,4102648.0,3895126.0,7997774.0
tt5989220,83418.0,108562.0,191980.0
tt5989394,,821380.0,821380.0
tt5990066,3351.0,,3351.0
tt5990474,1017107.0,75970.0,1093077.0
tt5990956,,156159.0,156159.0
tt5991138,,2909.0,2909.0
tt5991206,1412404.0,129941.0,1542345.0
tt5991410,,7855570.0,7855570.0
tt5991948,,1415750.0,1415750.0
tt5991954,,90630.0,90630.0
tt5992118,,19154.0,19154.0
tt5992138,,14875966.0,14875966.0
tt5992202,,2191952.0,2191952.0
tt5993456,,1021120.0,1021120.0
tt5993748,,12751.0,12751.0
tt5994166,3292.0,23046.0,26338.0
tt5994790,,2421796.0,2421796.0
tt5994894,,30711.0,30711.0
tt5995448,,112337.0,112337.0
tt5996202,,599913.0,599913.0
tt5996682,,2175625.0,2175625.0
tt5996718,3133.0,,3133.0
tt5997666,1664648.0,13695720.0,15360368.0
tt5997928,,81540.0,81540.0
tt5998104,,4131.0,4131.0
tt5998744,,30381402.0,30381402.0
tt5999530,52087.0,396742.0,448829.0
tt6000478,11962778.0,1063082.0,13025860.0
tt6000744,,42516.0,42516.0
tt6001632,,64106.0,64106.0
tt6001712,,19640.0,19640.0
tt6002232,83882.0,3706421.0,3790303.0
tt6002522,,180706.0,180706.0
tt6003368,20738724.0,19402248.0,40140972.0
tt6003734,,705.0,705.0
tt6003902,,7558.0,7558.0
tt6005206,,1815484.0,1815484.0
tt6006456,,4730.0,4730.0
tt6006538,,266230.0,266230.0
tt6006666,,22618.0,22618.0
tt6007046,,8468.0,8468.0
tt6009104,,2355728.0,2355728.0
tt6009140,,3606673.0,3606673.0
tt6010020,84532.0,5412644.0,5497176.0
tt6010240,,17750.0,17750.0
tt6010628,,401912.0,401912.0
tt6010936,,6376.0,6376.0
tt6010976,42310.0,9402.0,51712.0
