tt0896923,493296,955492,1448788
tt0896927,,1832813,1832813
tt0896934,,21782,21782
tt0896947,,,
tt0896952,,198012,198012
tt0896957,,510870,510870
tt0896968,,895066,895066
tt0896976,,,
tt0896977,,442186,442186
tt0896986,,2302645,2302645
tt0897249,,49484,49484
tt0897250,,,
tt0897258,,,
tt0897265,,,
tt0897272,,92080,92080
tt0897286,,,
tt0897287,,4234311,4234311
tt0897288,,,
tt0897344,,,
tt0897347,,1508127,1508127
tt0897361,7498716,2171042,9669758
tt0897374,,,
tt0897390,,,
tt0897411,,28193,28193
tt0897412,,,
tt0897414,,,
tt0897420,,,
tt0898098,,,
tt0898251,,,
tt0898256,,,
tt0898298,,,
tt0898313,,,
tt0898319,,2011669,2011669
tt0898323,,290381,290381
tt0898340,,,
tt0898367,8117000,19522579,27639579
tt0898369,,,
tt0898887,,,
tt0898905,,,
tt0898909,,,
tt0898911,,170014,170014
tt0898917,,,
tt0898927,,,
tt0898943,,249884,249884
tt0898946,,,
tt0899070,,,
tt0899095,,8566,8566
tt0899106,22965110,13122918,36088028
tt0899128,,1415804,1415804
tt0899129,,,
tt0899138,28044,,28044
tt0899145,,,
tt0899151,,,
tt0899154,,,
tt0899164,,,
tt0899179,,,
tt0899183,,,
tt0899191,,4729,4729
tt0899205,,,
tt0899213,,,
tt0899215,,1616880,1616880
tt0899216,,593263,593263
tt0899224,,24240,24240
tt0899226,,,
tt0899236,,,
tt0899238,14350,,14350
tt0899239,,,
tt0899242,,,
tt0899253,,,
tt0899269,,,
tt0899272,,,
tt0899279,,,
tt0899290,,,
tt0899298,,,
tt0899303,,108311,108311
tt0900357,,1798418,1798418
tt0900377,,,
tt0900381,,626032,626032
tt0900387,,9337930,9337930
tt0900924,,,
tt0900930,,,
tt0900953,,,
tt0901473,,84387,84387
tt0901475,,652321,652321
tt0901476,58715510,56660340,115375850
tt0901481,2706,,2706
tt0901485,409658,8078879,8488537
tt0901487,128486,44132723,44261209
tt0901488,,1820318,1820318
tt0901494,,,
tt0901499,,,
tt0901500,,1620779,1620779
tt0901504,,,
tt0901507,,355345,355345
tt0901509,,,
tt0901510,,271510,271510
tt0902249,,1547449,1547449
tt0902250,,2093459,2093459
tt0902252,,,
tt0902253,,,
tt0902256,,,
tt0902259,,,
tt0902265,,,
tt0902270,179507,,179507
tt0902274,,,
tt0902279,,,
tt0902281,,,
tt0902283,,3510611,3510611
tt0902287,,,
tt0902290,8050,,8050
tt0902293,,17460,17460
tt0902299,,,
tt0902300,,,
tt0902301,,,
tt0902304,,,
tt0902312,,,
tt0902313,,,
tt0902324,,1117300,1117300
tt0902326,,,
tt0902331,,,
tt0902337,,,
tt0902342,,,
tt0902348,,,
tt0902349,,183893,183893
tt0902952,,860,860
tt0902955,,1261116,1261116
tt0902957,,,
tt0902958,,,
tt0902964,,1922023,1922023
tt0902966,,,
tt0902967,,1783519,1783519
tt0902982,54473,,54473
tt0902985,,,
tt0903003,,,
tt0903007,,,
tt0903008,,,
tt0903013,,,
tt0903021,,292846,292846
tt0903025,,,
tt0903036,,,
tt0903131,15198,,15198
tt0903132,,,
tt0903133,,,
tt0903134,,,
tt0903597,,,
tt0903606,,,
tt0903616,,,
tt0903624,303003568,714000000,1017003568
tt0903627,65108,1268133,1333241
tt0903636,,,
tt0903644,,63883,63883
tt0903649,,,
tt0903650,,,
tt0903653,,,
tt0903655,,,
tt0903657,12551031,16090745,28641776
tt0903660,,,
tt0903665,,,
tt0903831,,,
tt0903849,,,
tt0903885,,372,372
tt0903904,,,
tt0903928,,,
tt0903943,57805,,57805
tt0903959,,159469,159469
tt0903996,,,
tt0904013,,2016242,2016242
tt0904025,,,
tt0904028,,,
tt0904038,,15492,15492
tt0904049,,113701,113701
tt0904068,,2438783,2438783
tt0904071,,282538,282538
tt0904074,,,
tt0904079,,,
tt0904097,,,
tt0904110,,,
tt0904111,,,
tt0904113,,,
tt0904121,,,
tt0904127,,,
tt0904128,,,
tt0904131,,,
tt0905318,,,
tt0905329,,9620040,9620040
tt0905357,,,
tt0905360,10190,,10190
tt0905361,13850,,13850
tt0905366,,9712753,9712753
tt0905369,,,
tt0905372,16928670,14576617,31505287
tt0905373,,,
tt0905379,,,
tt0905381,,,
tt0905595,,,
tt0905613,,,
tt0905618,,,
tt0905629,,,
tt0905633,,,
tt0905642,5925,,5925
tt0905644,,,
tt0905979,177490,,177490
tt0905990,,,
tt0906011,,,
tt0906013,,,
tt0906014,,137339,137339
tt0906034,,,
tt0906035,,,
tt0906046,,,
tt0906048,,,
tt0906056,,,
tt0906058,,,
tt0906064,,,
tt0906074,,,
tt0906083,,325265,325265
tt0906097,,,
tt0906108,55204525,658361,55862886
tt0906319,,,
tt0906325,,,
tt0906326,,,
tt0906564,,6746800,6746800
tt0906577,,,
tt0906600,,,
tt0906606,,,
tt0906607,,,
tt0906638,,,
tt0906656,,,
tt0906661,,,
tt0906665,50659,2674599,2725258
tt0906666,,11090,11090
tt0906671,,21914005,21914005
tt0906676,,,
tt0906727,,,
tt0906729,,,
tt0906734,,1688551,1688551
tt0906743,31502,,31502
tt0906745,,,
tt0906747,,,
tt0906752,,1032535,1032535
tt0906757,,,
tt0906766,,,
tt0906773,,,
tt0906775,,,
tt0906777,,1412974,1412974
tt0906778,,1416573,1416573
tt0906780,,,
tt0906782,,,
tt0906783,,,
tt0907106,,,
tt0907113,,,
tt0907114,,,
tt0907119,,5247719,5247719
tt0907120,,,
tt0907122,,,
tt0907125,,,
tt0907134,,773669,773669
tt0907300,,,
tt0907301,,3742078,3742078
tt0907305,,,
tt0907618,,,
tt0907619,,,
tt0907620,,,
tt0907624,,9259157,9259157
tt0907640,,,
tt0907648,,,
tt0907652,,16764611,16764611
tt0907656,,,
tt0907657,9439923,11496799,20936722
tt0907658,,,
tt0907659,,,
tt0907664,,10921,10921
tt0907668,,487680,487680
tt0907674,,,
tt0907678,,,
tt0907680,,,
tt0907681,,,
tt0907731,,,
tt0907741,,,
tt0907840,,,
tt0907842,,,
tt0907843,,10122,10122
tt0907848,,,
tt0907852,,,
tt0907853,,215383,215383
tt0907856,,,
tt0907859,,,
tt0907870,,,
tt0907886,,,
tt0907891,,,
tt0909012,,,
tt0909013,,,
tt0909388,,2067094,2067094
tt0909808,,,
tt0909815,,,
tt0909824,,,
tt0910553,,,
tt0910554,,23820,23820
tt0910555,,,
tt0910559,104589,12757069,12861658
tt0910562,,,
tt0910574,,,
tt0910747,,,
tt0910827,,,
tt0910831,,,
tt0910832,,,
tt0910835,,19021,19021
tt0910847,46060,,46060
tt0910855,,567982,567982
tt0910860,,33180,33180
tt0910868,,,
tt0910869,,,
tt0910870,,,
tt0910872,,,
tt0910885,,,
tt0910888,,713,713
tt0910890,,,
tt0910894,,,
tt0910898,,,
tt0910904,,,
tt0910905,,7999896,7999896
tt0910909,,,
tt0910910,,,
tt0910911,,1200416,1200416
tt0910915,,,
tt0910917,,,
tt0910926,,,
tt0910935,,,
tt0910936,87341380,14283463,101624843
tt0910937,,,
tt0910940,,2932,2932
tt0910941,,,
tt0910949,,2051484,2051484
tt0910955,,19632,19632
tt0910958,,57476,57476
tt0910970,223808164,297503726,521311890
tt0910993,,,
tt0910999,,,
tt0911004,,,
tt0911010,,,
tt0911024,95102,,95102
tt0912574,,,
tt0912580,132782,1713,134495
tt0912583,312751,,312751
tt0912585,,,
tt0912586,,,
tt0912587,,,
tt0912590,122905,4240,127145
tt0912591,,,
tt0912592,231574,26742,258316
tt0912593,1433319,,1433319
tt0912596,90287,,90287
tt0912597,,35319632,35319632
tt0912599,115210,22767,137977
tt0912601,,,
tt0913349,,,
tt0913354,15988876,6953345,22942221
tt0913359,,,
tt0913376,,,
tt0913401,,1098618,1098618
tt0913405,,,
tt0913413,4033,386551,390584
tt0913425,5014305,32458431,37472736
tt0913445,9359,5100,14459
tt0913446,,16877870,16877870
tt0913958,108807,10456,119263
tt0913968,129078,42754103,42883181
tt0914358,48969,,48969
tt0914362,,,
tt0914363,,,
tt0914373,,,
tt0914380,,,
tt0914382,15610,,15610
tt0914796,,,
tt0914797,4078607,551163,4629770
tt0914798,9046156,31370407,40416563
tt0914799,,,
tt0914800,,,
tt0914805,,,
tt0914823,,,
tt0914837,39033,255212,294245
tt0914844,,,
tt0914845,34068,,34068
tt0914846,,,
tt0914850,5202,,5202
tt0914863,,1669947,1669947
tt0915454,,,
tt0915457,,,
tt0915458,,,
tt0915460,,,
tt0915461,,,
tt0915463,,20776,20776
tt0915473,,,
tt0915474,,,
tt0915739,,,
tt0915744,,,
tt0915747,,,
tt0915749,,27513,27513
tt0918514,,,
tt0918519,,,
tt0918529,,,
tt0918531,,,
tt0918537,,,
tt0918543,,,
tt0918554,,,
tt0918557,,,
tt0918561,,936890,936890
tt0918564,,,
tt0918566,,,
tt0918575,,,
tt0918626,,,
tt0918627,,,
tt0918628,,9216,9216
tt0918629,,,
tt0918630,,,
tt0918639,,,
tt0918644,,,
tt0918645,,,
tt0918646,,,
tt0918927,33446470,18253514,51699984
tt0918938,,,
tt0918940,126643061,230057296,356700357
tt0920452,,14273,14273
tt0920454,,2855655,2855655
tt0920457,,963960,963960
tt0920458,148089,10037995,10186084
tt0920459,,4800327,4800327
tt0920460,,55897,55897
tt0920461,,326496,326496
tt0920462,,106045,106045
tt0920464,,141551,141551
tt0920466,,,
tt0920467,,,
tt0920468,,,
tt0920470,,9457734,9457734
tt0920473,535499,2400938,2936437
tt0920476,,2268069,2268069
tt0920574,,,
tt0920627,,,
tt0920660,,,
tt0920716,,,
tt0920739,,,
tt0920783,,,
tt0920794,,,
tt0920848,,,
tt0920884,,96837,96837
tt0920892,,,
tt0920910,,,
tt0921777,,,
tt0921811,,3722,3722
tt0921843,,,
tt0921848,,,
tt0921869,,,
tt0921871,,,
tt0922354,,642830,642830
tt0922366,,56253,56253
tt0922379,,,
tt0922403,,,
tt0922424,,39615,39615
tt0922428,,,
tt0922455,,475360,475360
tt0922465,,,
tt0922499,,,
tt0922500,,,
tt0922532,,,
tt0922547,,,
tt0922564,,189244,189244
tt0922568,,327804,327804
tt0922570,,241364,241364
tt0922605,,15772,15772
tt0922617,,105689,105689
tt0922626,,,
tt0922641,,1251557,1251557
tt0922642,97182,,97182
tt0922658,,,
tt0922671,,,
tt0922672,,,
tt0923600,140106,,140106
tt0923602,,,
tt0923612,,,
tt0923631,,,
tt0923653,,,
tt0923668,,,
tt0923671,,,
tt0923683,,91780,91780
tt0923688,,32831,32831
tt0923699,,,
tt0923703,,1593491,1593491
tt0923714,,8221999,8221999
tt0923752,677914,112214,790128
tt0923753,,,
tt0923759,,,
tt0923764,,,
tt0923779,,8832,8832
tt0923811,107797,16336340,16444137
tt0923845,,,
tt0923854,,,
tt0923869,2659,6659,9318
tt0923870,,,
tt0923873,,,
tt0923877,,,
tt0923884,,1542750,1542750
tt0923904,,,
tt0923919,,,
tt0923923,,1859094,1859094
tt0923928,,,
tt0923954,,,
tt0923985,,,
tt0924001,,,
tt0924003,,4118896,4118896
tt0924004,,9246,9246
tt0924122,,,
tt0924129,455654,3220879,3676533
tt0924134,,,
tt0924151,,1305,1305
tt0924165,,95576,95576
tt0924166,,7242,7242
tt0924229,,,
tt0924234,,,
tt0924248,,,
tt0924249,,,
tt0924252,,,
tt0924254,,,
tt0924260,,,
tt0924262,,,
tt0924266,,,
tt0924271,,,
tt0924274,,,
tt0924297,,,
tt0924317,,,
tt0924468,,,
tt0924510,,,
tt0924518,,,
tt0925058,,,
tt0925081,,,
tt0925121,,1254864,1254864
tt0925130,,,
tt0925131,,,
tt0925212,,,
tt0925230,,77314,77314
tt0925245,,,
tt0925248,1134358,1027011,2161369
tt0925259,,25049,25049
tt0925260,,,
tt0925296,,,
tt0925299,,,
tt0925306,,,
tt0925307,,2193,2193
tt0926029,,,
tt0926036,12578,,12578
tt0926037,,295772,295772
tt0926056,,,
tt0926063,,,
tt0926073,,,
tt0926084,296347721,680695761,977043483
tt0926085,,,
tt0926091,,,
tt0926110,,,
tt0926129,43869350,13328526,57197876
tt0926132,,,
tt0926133,,,
tt0926151,,291243,291243
tt0926170,,,
tt0926174,,,
tt0926187,,,
tt0926188,,,
tt0926194,,,
tt0926200,,8032,8032
tt0926207,,926976,926976
tt0926211,,327300,327300
tt0926213,,,
tt0926214,,,
tt0926218,,,
tt0926279,,55203,55203
tt0926285,,,
tt0926302,,,
tt0926320,,,
tt0926341,,,
tt0926347,,,
tt0926352,,,
tt0926380,809752,2442384,3252136
tt0926759,,13247396,13247396
tt0926762,,9168516,9168516
tt0926763,,1963274,1963274
tt0926764,,176615,176615
tt0926766,,3922485,3922485
tt0927575,,229521,229521
tt0927595,,,
tt0927615,,4959,4959
tt0927627,,86309,86309
tt0927628,,,
tt0927629,577,,577
tt0927718,,,
tt0928020,,,
tt0928047,,,
tt0928121,,,
tt0928124,,408793,408793
tt0928144,,,
tt0928152,,,
tt0928154,,4147509,4147509
tt0928160,,,
tt0928170,,20295,20295
tt0928177,,1698848,1698848
tt0928188,,,
tt0928191,,,
tt0928193,,,
tt0928194,,,
tt0928361,,,
tt0928362,,,
tt0928363,,,
tt0928364,,,
tt0928375,,,
tt0928377,,,
tt0928406,781016,,781016
tt0928413,25526,,25526
tt0929235,,,
tt0929236,,,
tt0929259,,,
tt0929261,,9026898,9026898
tt0929264,,,
tt0929265,,,
tt0929273,,236855,236855
tt0929284,,,
tt0929285,,,
tt0929287,,,
tt0929412,11434,11314687,11326121
tt0929425,1579146,33282383,34861529
tt0929426,,9149,9149
tt0929441,,338622,338622
tt0929467,,,
tt0929609,,,
tt0929613,,,
tt0929618,,,
tt0929620,,,
tt0929626,,,
tt0929630,,,
tt0929632,47566524,16083005,63649529
tt0929730,,,
tt0929735,,,
tt0929742,12000,9868,21868
tt0929744,,,
tt0929747,,,
tt0929752,,,
tt0929754,,,
tt0929756,,,
tt0929760,,,
tt0929764,,,
tt0929767,,131076,131076
tt0929769,,132510,132510
tt0929775,,1625202,1625202
tt0929781,,,
tt0929784,,174542,174542
tt0929791,,,
tt0929792,,5830,5830
tt0929796,,,
tt0929799,,,
tt0929801,,,
tt0929806,,272737,272737
tt0929809,,4409042,4409042
tt0929860,,7172979,7172979
tt0930044,,,
tt0930047,,,
tt0930049,,,
tt0930057,17304,,17304
tt0930071,11951,,11951
tt0930083,,6819,6819
tt0930085,,,
tt0930094,,,
tt0930856,,341488,341488
tt0930868,,23487,23487
tt0930897,,,
tt0931285,,1550661,1550661
tt0931353,,,
tt0932507,,39021,39021
tt0932519,,,
tt0932520,,,
tt0932533,,1042436,1042436
tt0932537,,,
tt0932542,,,
tt0932547,,77608,77608
tt0932559,,,
tt0932560,,,
tt0932562,,,
tt0932661,,,
tt0932666,,,
tt0932667,,,
tt0932669,,32,32
tt0932675,,,
tt0932802,,,
tt0932922,,,
tt0933008,,1757609,1757609
tt0933016,,,
tt0933019,,,
tt0933033,,1668347,1668347
tt0933036,,276,276
tt0933061,,549025,549025
tt0933106,,,
tt0933175,,,
tt0933215,,,
tt0933342,,,
tt0933347,,,
tt0933352,,,
tt0933356,,,
tt0933361,,1484930,1484930
tt0933370,,,
tt0933377,,,
tt0933382,,,
tt0933389,,,
tt0933742,,,
tt0933746,,,
tt0933874,,,
tt0933875,,,
tt0933876,,,
tt0934361,,,
tt0934427,,96802,96802
tt0934438,,,
tt0934446,,,
tt0934459,,,
tt0934468,,,
tt0934473,,,
tt0934507,,,
tt0934510,,,
tt0934536,,,
tt0934564,,,
tt0934584,,,
tt0934793,,,
tt0934822,,,
tt0934824,,,
tt0934831,,,
tt0934840,,,
tt0934863,,,
tt0934870,,,
tt0934871,,322759,322759
tt0934891,,,
tt0934895,,427894,427894
tt0934928,,49485,49485
tt0934949,,793102,793102
tt0934950,,,
tt0934962,,,
tt0934964,,1379416,1379416
tt0934981,,,
tt0935030,,130016,130016
tt0935032,,,
tt0935035,,,
tt0935048,,49695,49695
tt0935075,2229058,2915659,5144717
tt0935086,,1356,1356
tt0935101,,24954,24954
tt0935113,,4780,4780
tt0936466,,,
tt0936471,397641,10588,408229
tt0936472,,4182660,4182660
tt0936473,,,
tt0936475,,,
tt0936485,,12996,12996
tt0936488,,50578,50578
tt0936501,145000989,81836771,226837760
tt0936504,,3234915,3234915
tt0937221,3467,,3467
tt0937225,,,
tt0937231,,1245621,1245621
tt0937237,65388,719216,784604
tt0937239,11441,,11441
tt0937347,,,
tt0937353,,1865696,1865696
tt0937364,,,
tt0937373,,1329998,1329998
tt0937375,49121934,656618,49778552
tt0937378,,1448891,1448891
tt0937385,,,
tt0937391,,,
tt0937396,,,
tt0937399,,,
tt0937401,,,
tt0937409,,,
tt0937411,,,
tt0937414,,1554077,1554077
tt0937426,,2264,2264
tt0937433,,,
tt0938281,,36745063,36745063
tt0938283,131772187,187941694,319713881
tt0938284,,,
tt0938299,,,
tt0938303,,225834,225834
tt0938305,,,
tt0938309,,129869,129869
tt0938321,1796,,1796
tt0938327,,,
tt0938330,17529157,37833548,55362705
tt0938339,,46137,46137
tt0938341,278356,665191,943547
tt0938347,,,
tt0938706,,,
tt0938720,,,
tt0938791,,,
tt0939604,,,
tt0939606,,,
tt0939617,,,
tt0939656,,,
tt0939669,,,
tt0939681,200010,,200010
tt0939684,,,
tt0939826,,66039,66039
tt0939835,,,
tt0939869,,,
tt0939911,,1577570,1577570
tt0939918,,224360,224360
tt0940508,,,
tt0940580,,3862534,3862534
tt0940584,,,
tt0940585,1095398,2700792,3796190
tt0940592,,,
tt0940597,,,
tt0940620,30918,50195,81113
tt0940641,,,
tt0940642,,42013016,42013016
tt0940651,,2243249,2243249
tt0940656,,33885979,33885979
tt0940657,,52377611,52377611
tt0940662,,5747,5747
tt0940686,,,
tt0940688,,2184787,2184787
tt0940702,,,
tt0940705,,,
tt0940709,207378,49322535,49529913
tt0940715,,,
tt0940723,,372486,372486
tt0940751,,,
tt0940753,,,
tt0940760,,,
tt0940765,,153801,153801
tt0940766,,,
tt0940770,,2289936,2289936
tt0940776,,3219449,3219449
tt0940779,,,
tt0940782,,337229,337229
tt0940789,,151671,151671
tt0940825,,,
tt0940828,,38438,38438
tt0940830,,,
tt0940839,,,
tt0940852,,,
tt0940858,,,
tt0940895,,4262066,4262066
tt0940906,,,
tt0940911,,,
tt0940914,,,
tt0940936,,,
tt0942379,,4657552,4657552
tt0942384,142666,,142666
tt0942385,110515313,85187650,195702963
tt0942891,,,
tt0942892,,,
tt0942904,,,
tt0942906,,,
tt0943232,,5735240,5735240
tt0943326,,,
tt0943384,,,
tt0943385,,,
tt0943399,,,
tt0943407,,1405814,1405814
tt0943447,,,
tt0943512,87370,286357,373727
tt0943958,,45136,45136
tt0943966,,,
tt0943982,,,
tt0943989,,,
tt0944080,,,
tt0944101,27595,12329,39924
tt0944110,,,
tt0944114,,667849,667849
tt0944142,,,
tt0944184,,271814,271814
tt0944185,,,
tt0944188,,,
tt0944195,,,
tt0944198,,298547,298547
tt0944214,,22211,22211
tt0944215,,,
tt0944233,,264106,264106
tt0944235,,,
tt0944236,,627896,627896
tt0944240,,6288195,6288195
tt0944834,,12389088,12389088
tt0944835,118311368,175191986,293503354
tt0944849,,,
tt0944949,,,
tt0944958,,239880,239880
tt0944961,,,
tt0945321,,938,938
tt0945327,,,
tt0945334,,,
tt0945343,,,
tt0945352,,,
tt0945356,,826394,826394
tt0945383,,80586,80586
tt0945386,,,
tt0945388,,,
tt0945390,,,
tt0945404,,,
tt0945505,,,
tt0945513,54712227,92620470,147332697
tt0945521,,,
tt0945522,,,
tt0945540,,,
tt0945547,,,
tt0945550,,8540,8540
tt0945553,,,
tt0945556,,,
tt0945559,,,
tt0945563,,,
tt0945564,,,
tt0945570,,,
tt0945576,,,
tt0945577,,,
tt0945579,,,
tt0945580,,,
tt0945587,,,
tt0945588,,,
tt0945602,,126340,126340
tt0945608,,,
tt0946977,,1650,1650
tt0946984,,,
tt0946987,,,
tt0946998,,4586,4586
tt0946999,,,
tt0947003,,,
tt0947004,,,
tt0947028,,,
tt0947037,,,
tt0947044,,,
tt0947077,,,
tt0947093,,11678,11678
tt0947095,,31959,31959
tt0947101,,,
tt0947798,106954678,222443368,329398046
tt0947802,39263506,5391496,44655002
tt0947810,35053660,119657778,154711438
tt0948436,,,
tt0948440,,,
tt0948450,,,
tt0948457,,,
tt0948462,,,
tt0948470,262030663,495900000,757930663
tt0948530,,2842635,2842635
tt0948532,,4895256,4895256
tt0948535,851540,12089082,12940622
tt0948542,,2121971,2121971
tt0948544,,1232102,1232102
tt0948547,,39171,39171
tt0948581,,,
tt0948745,,,
tt0949325,,,
tt0949365,,77758,77758
tt0949420,,,
tt0949423,,363125,363125
tt0949436,,146698,146698
tt0949438,,,
tt0949474,,,
tt0949483,,,
tt0949489,11163,1339804,1350967
tt0949497,,5666,5666
tt0949498,,,
tt0949502,,741812,741812
tt0949503,,,
tt0949506,,,
tt0949509,,,
tt0949524,,197621,197621
tt0949564,88148,2388618,2476766
tt0949576,,,
tt0949703,,,
tt0949708,,,
tt0949712,,,
tt0949715,,,
tt0949731,64506874,98896925,163403799
tt0949751,,7717183,7717183
tt0949770,,163057,163057
tt0949771,,,
tt0949774,,,
tt0949775,,,
tt0949804,,749276,749276
tt0949815,,,
tt0949831,,3643005,3643005
tt0949835,,,
tt0949861,,,
tt0949863,,,
tt0949869,,2620,2620
tt0949870,,,
tt0949872,,,
tt0949873,,343,343
tt0949875,17625,,17625
tt0949876,,,
tt0949899,,,
tt0949902,,,
tt0950491,,,
tt0950500,,915624,915624
tt0950605,,,
tt0950644,,,
tt0950648,,,
tt0950670,,77927,77927
tt0950682,,,
tt0950683,,,
tt0950695,,,
tt0950700,,,
tt0950718,,,
tt0950720,,,
tt0950738,,,
tt0950739,,8787136,8787136
tt0950749,,,
tt0950751,,,
tt0950753,,,
tt0950755,,,
tt0950757,,,
tt0950758,,,
tt0950759,,,
tt0950779,,,
tt0951164,,,
tt0951175,,,
tt0951178,,,
tt0951181,,,
tt0951203,,,
tt0951216,20668843,5743320,26412163
tt0951221,,,
tt0951224,,,
tt0951257,,,
tt0951258,,,
tt0951259,,,
tt0951279,,1495120,1495120
tt0951288,,863863,863863
tt0951292,,,
tt0951297,,485126,485126
tt0951300,,,
tt0951309,,,
tt0951316,,,
tt0951317,,,
tt0951318,155056,1426980,1582036
tt0951333,,4201862,4201862
tt0951335,,579626,579626
tt0951338,,,
tt0951355,,,
tt0951361,,,
tt0951368,,272099,272099
tt0951369,,,
tt0951379,,,
tt0951381,,,
tt0951385,,,
tt0952640,217326974,148025572,365352546
tt0952642,,,
tt0952653,,,
tt0952656,,,
tt0952663,,,
tt0952682,46026,139673,185699
tt0952687,,,
tt0952693,34000,,34000
tt0953290,,,
tt0953292,,,
tt0953300,,,
tt0953303,,,
tt0953306,,53256,53256
tt0953318,1601,2742813,2744414
tt0953363,,45904,45904
tt0953369,,23963065,23963065
tt0953382,,6604944,6604944
tt0953394,,285883,285883
tt0953415,,,
tt0953440,,,
tt0953478,,2161946,2161946
tt0953483,,,
tt0953493,,,
tt0953605,,,
tt0953648,,,
tt0953981,,42308657,42308657
tt0953989,,797162,797162
tt0954008,426855,,426855
tt0954272,,5945,5945
tt0954274,,,
tt0954329,,2006521,2006521
tt0954330,,,
tt0954337,,,
tt0954342,,,
tt0954348,,,
tt0954542,,507211,507211
tt0954544,,136295,136295
tt0954914,,,
tt0954926,,110900,110900
tt0954933,,3197056,3197056
tt0954937,,1448428,1448428
tt0954938,,,
tt0954947,217277,3834914,4052191
tt0954962,,,
tt0954965,,,
tt0954967,,18241,18241
tt0954970,,,
tt0954981,,241369,241369
tt0954990,318623,,318623
tt0955304,,,
tt0955306,532878,,532878
tt0955308,105269730,216400011,321669741
tt0955313,,22496,22496
tt0955314,,,
tt0955321,,450807,450807
tt0955352,,1788194,1788194
tt0955381,,,
tt0955387,,,
tt0955388,,,
tt0955392,,,
tt0955403,,,
tt0955407,,,
tt0955411,952820,99087,1051907
tt0955412,,,
tt0955829,,,
tt0955831,,,
tt0955835,,,
tt0956038,41850659,42524687,84375346
tt0956101,,,
tt0956115,,,
tt0956147,,,
tt0956159,,1970675,1970675
tt0956191,,3240,3240
tt0956208,,1846414,1846414
tt0956212,,,
tt0956237,,,
tt0956259,,,
tt0956294,,,
tt0956299,,2157711,2157711
tt0956302,,,
tt0956305,,,
tt0956309,,,
tt0956312,,,
tt0956313,,,
tt0956316,,,
tt0956317,,,
tt0956332,,,
tt0956358,,,
tt0958075,,,
tt0958831,,,
tt0958835,,22947,22947
tt0958847,,,
tt0958854,,,
tt0958857,,,
tt0958863,,,
tt0958878,,,
tt0958890,,,
tt0959281,,,
tt0959282,18254,1891314,1909568
tt0959285,,1043064,1043064
tt0959306,,26013,26013
tt0959314,,10638,10638
tt0959324,,2373726,2373726
tt0959328,,,
tt0959329,,,
tt0959336,,,
tt0959337,22911480,53069700,75981180
tt0959342,,3015008,3015008
tt0959358,,,
tt0959381,,,
tt0959450,,,
tt0959479,,,
tt0959505,,,
tt0959553,,,
tt0959556,,,
tt0960057,,,
tt0960066,224409,,224409
tt0960067,,,
tt0960074,,,
tt0960084,,,
tt0960087,,,
tt0960097,,,
tt0960098,8321,,8321
tt0960144,100018837,104294563,204313400
tt0960707,,,
tt0960709,,53418,53418
tt0960716,,,
tt0960720,,,
tt0960721,17419,,17419
tt0960730,34096,,34096
tt0960731,110101975,102772889,212874864
tt0960734,,,
tt0960741,1785,,1785
tt0960745,,,
tt0960749,,,
tt0960754,,,
tt0960755,,,
tt0960770,16814,,16814
tt0960772,,,
tt0960784,,,
tt0960789,,,
tt0960790,,81744033,81744033
tt0960792,,40588,40588
tt0960800,,,
tt0960827,,,
tt0960842,,,
tt0960855,,,
tt0960862,,,
tt0960863,,,
tt0960864,,,
tt0960886,,,
tt0960890,,82360,82360
tt0961036,,,
tt0961037,,,
tt0961043,,10947653,10947653
tt0961052,,,
tt0961060,,,
tt0961066,610825,2772283,3383108
tt0961070,,,
tt0961073,,,
tt0961078,,,
tt0961079,,,
tt0961091,,63350,63350
tt0961097,,26611650,26611650
tt0961108,70600,6621582,6692182
tt0961109,,7227,7227
tt0961115,,,
tt0961117,,1932,1932
tt0961151,,,
tt0961160,,,
tt0961185,,7606778,7606778
tt0961198,,,
tt0961205,,,
tt0961209,,,
tt0961210,,281000,281000
tt0961716,,,
tt0961721,,,
tt0961722,,,
tt0961728,13439,374735,388174
tt0961738,,2276834,2276834
tt0961746,,,
tt0961749,,,
tt0961750,,206965,206965
tt0961754,,,
tt0961760,,,
tt0962709,,282191,282191
tt0962710,,,
tt0962711,95,,95
tt0962715,2337,,2337
tt0962723,,,
tt0962726,90559416,162349761,252909177
tt0962727,,,
tt0962733,,,
tt0962736,11001272,18195137,29196409
tt0962746,,,
tt0962756,,,
tt0962762,,,
tt0962764,,,
tt0962765,,,
tt0962767,,,
tt0962774,302232,1489705,1791937
tt0962782,,6532677,6532677
tt0963157,,,
tt0963159,,,
tt0963173,,,
tt0963177,,,
tt0963178,25450527,34803316,60253843
tt0963183,,,
tt0963191,,,
tt0963194,146750,41376,188126
tt0963208,384955,296770,681725
tt0963287,,161320,161320
tt0963292,,,
tt0963328,,,
tt0963346,,,
tt0963354,,,
tt0963743,,14924998,14924998
tt0963745,,,
tt0963747,,,
tt0963763,,,
tt0963775,,,
tt0963778,,,
tt0963792,,25327,25327
tt0963794,17432844,5385412,22818256
tt0963801,,,
tt0963807,821046,5753,826799
tt0963863,,,
tt0963878,,,
tt0963915,52292,431445,483737
tt0963948,,,
tt0963965,,,
tt0963966,63150991,152132751,215283742
tt0963973,,,
tt0963977,,,
tt0963978,,,
tt0963993,,,
tt0963996,,,
tt0964003,,154772,154772
tt0964004,,,
tt0964005,,,
